Date,Adj Close,Close,High,Low,Open,Volume,Return,Log Return,20-day Volatility,RSI-14,MACD,MACD Signal,MACD Histogram,ATR-14,Volume Change,Volume MA-20
2022-02-15,17352.44921875,17352.44921875,17375.0,16839.25,16933.25,298700.0,0.0302591263839775,0.0298103496144214,0.0150410046983175,51.207299502951145,-124.45150213564555,-101.04358307429352,-23.40791906135206,324.5033482142857,-0.0222585924713584,290460.0
2022-02-16,17322.19921875,17322.19921875,17490.599609375,17257.69921875,17408.44921875,244500.0,-0.0017432697608654,-0.0017447910238332,0.0149204200298216,53.59666971223064,-119.13792513225415,-104.66245148588564,-14.475473646368528,311.76771763392856,-0.1814529628389688,291310.0
2022-02-17,17304.599609375,17304.599609375,17442.900390625,17235.849609375,17396.55078125,232100.0,-0.0010160147191904,-0.0010165312120177,0.0148159568661994,53.426334000611575,-115.02112651697826,-106.73418649210416,-8.286940024874085,305.38560267857144,-0.0507157464212678,289080.0
2022-02-18,17276.30078125,17276.30078125,17380.80078125,17219.19921875,17236.05078125,189600.0,-0.0016353356196504,-0.0016366742405402,0.0146830618306524,48.84357706702114,-112.74238880253688,-107.93582695419072,-4.806561848346149,294.92494419642856,-0.1831107281344248,285655.0
2022-02-21,17206.650390625,17206.650390625,17351.05078125,17070.69921875,17192.25,215200.0,-0.004031556958107,-0.0040397055923562,0.0146170314273027,42.82642198390447,-115.22839595586264,-109.39434075452512,-5.83405520133752,287.96079799107144,0.1350210970464134,282535.0
2022-02-22,17092.19921875,17092.19921875,17148.55078125,16843.80078125,16847.94921875,300100.0,-0.0066515660675804,-0.0066737863209561,0.0134182264536189,36.1975953556406,-124.99298625740994,-112.5140698551021,-12.478916402307846,298.32505580357144,0.3945167286245352,281350.0
2022-02-23,17063.25,17063.25,17220.69921875,17027.849609375,17194.5,200200.0,-0.0016937094155936,-0.001695145363,0.0133014062937581,39.200259426714496,-133.52822418588767,-116.7169007212592,-16.811323464628458,292.81431361607144,-0.3328890369876708,275035.0
2022-02-24,16247.9501953125,16247.9501953125,16705.25,16203.25,16548.900390625,458000.0,-0.0477810384708364,-0.0489602690308219,0.0169157047603003,29.357263899851205,-203.7318483022318,-134.11989023745372,-69.6119580647781,343.1535993303572,1.2877122877122875,278155.0
2022-02-25,16658.400390625,16658.400390625,16748.80078125,16478.30078125,16515.650390625,329800.0,0.0252616601096495,0.0249478581682029,0.0180165349700127,41.27016836117036,-223.67049152170875,-152.03001049430475,-71.64048102740401,349.1179547991072,-0.2799126637554585,276880.0
2022-02-28,16793.900390625,16793.900390625,16815.900390625,16356.2998046875,16481.599609375,404200.0,0.0081340342903666,0.0081011313355374,0.0178073456674549,42.75269866548523,-225.93386736008324,-166.81078186746046,-59.12308549262278,363.1752232142857,0.225591267434809,281005.0
2022-03-02,16605.94921875,16605.94921875,16678.5,16478.650390625,16593.099609375,517700.0,-0.0111916331229355,-0.0112547306669936,0.0175627689845315,36.81504865181606,-240.1256784672405,-181.47376118741647,-58.65191727982403,370.6644810267857,0.2808015833745669,287570.0
2022-03-03,16498.05078125,16498.05078125,16768.94921875,16442.94921875,16723.19921875,442100.0,-0.006497577228417,-0.0065187783706088,0.017253211605242,32.79279011434805,-257.1154265886071,-196.6020942676546,-60.513332320952486,378.7859933035714,-0.1460305196059493,296115.0
2022-03-04,16245.349609375,16245.349609375,16456.0,16133.7998046875,16339.4501953125,456100.0,-0.0153170320073322,-0.0154355495239856,0.0173446727857322,32.57419602142255,-287.6548905188647,-214.81265351789665,-72.84223700096805,383.1718052455357,0.0316670436552815,307590.0
2022-03-07,15863.150390625,15863.150390625,15944.599609375,15711.4501953125,15867.9501953125,585400.0,-0.0235266847399477,-0.0238078559614201,0.0178941298576668,34.15239928367143,-338.7925291050342,-239.60862863532415,-99.18390046971,380.9432198660714,0.2834904626178469,323790.0
2022-03-08,16013.4501953125,16013.4501953125,16028.75,15671.4501953125,15747.75,543600.0,0.0094747765094835,0.0094301723362427,0.0179113528288908,25.48966681027008,-363.0070190296137,-264.2883067141821,-98.71871231543162,368.19677734375,-0.0714041680901947,337720.0
2022-03-09,16345.349609375,16345.349609375,16418.05078125,15990.0,16078.0,462200.0,0.0207262900882942,0.0205144230156611,0.018668611547325,33.89710181510034,-351.3653468341436,-281.7037147381744,-69.66163209596914,382.13609095982144,-0.1497424576894775,347405.0
2022-03-10,16594.900390625,16594.900390625,16757.30078125,16447.900390625,16757.099609375,486400.0,0.0152673871904744,0.015152013456311,0.0188397155578271,39.13204337300678,-318.3330302640861,-289.0295778433568,-29.303452420729343,396.77183314732144,0.0523582864560796,359905.0
2022-03-11,16630.44921875,16630.44921875,16694.400390625,16470.900390625,16528.80078125,343700.0,0.0021421537513466,0.0021398626113986,0.018710949494781,40.13168457536305,-285.98947936573313,-288.42155814783206,2.4320787820989267,401.1931501116072,-0.2933799342105263,363410.0
2022-03-14,16871.30078125,16871.30078125,16887.94921875,16606.5,16633.69921875,314700.0,0.014482565042708,0.0143786943723374,0.0189168617889709,45.13075847173555,-238.17672106228565,-278.3725907307228,40.195869668437126,401.2715541294643,-0.0843759092231597,366490.0
2022-03-15,16663.0,16663.0,16927.75,16555.0,16900.650390625,381600.0,-0.0123464565033122,-0.0124233072084706,0.0178368555649749,43.93340912315884,-214.6189047013249,-265.62185352484323,51.002948823518295,401.9787248883928,0.2125834127740704,370295.0
2022-03-16,16975.349609375,16975.349609375,16987.900390625,16837.849609375,16876.650390625,260000.0,0.0187451004846066,0.018571576221107,0.016960019697631,48.8497124600639,-168.7993486313244,-246.2573525461395,77.4580039148151,411.4109235491072,-0.3186582809224318,368360.0
2022-03-17,17287.05078125,17287.05078125,17344.599609375,17175.75,17202.900390625,448300.0,0.0183619883565082,0.0181954426985114,0.0174984413431201,65.66230424677235,-106.11214599236337,-218.22831123538427,112.1161652430209,376.3573521205357,0.7242307692307692,378550.0
2022-03-21,17117.599609375,17117.599609375,17353.349609375,17096.400390625,17329.5,285500.0,-0.0098022024704637,-0.009850560325581,0.0176362392869347,57.46373370175288,-69.30645796619865,-188.4439405815472,119.13748261534852,358.9358258928572,-0.3631496765558777,381220.0
2022-03-22,17315.5,17315.5,17334.400390625,17006.30078125,17120.400390625,338300.0,0.0115612232521558,0.0114949029834435,0.0178331141464864,58.30942179823455,-23.89334977087128,-155.533822419412,131.6404726485407,349.5428989955357,0.184938704028021,388655.0
2022-03-23,17245.650390625,17245.650390625,17442.400390625,17199.599609375,17405.05078125,292100.0,-0.004033935455228,-0.0040420937201906,0.0178331443213811,60.58931895761841,6.386961027699726,-123.14966572998966,129.5366267576894,344.3679547991072,-0.1365651788353532,392500.0
2022-03-24,17222.75,17222.75,17291.75,17091.150390625,17094.94921875,290300.0,-0.0013278937068936,-0.0013287761390126,0.0177640572546072,62.34369365353319,28.211253586094244,-92.8774818667729,121.08873545286714,335.41078404017856,-0.0061622731941115,392010.0
2022-03-25,17153.0,17153.0,17294.900390625,17076.55078125,17289.0,237100.0,-0.0040498758909001,-0.0040580988470762,0.0177873918521709,66.48742963740335,39.4244599656231,-66.41709350029369,105.8415534659168,324.9892578125,-0.1832586978987255,393855.0
2022-03-28,17222.0,17222.0,17235.099609375,17003.900390625,17181.849609375,253200.0,0.0040226199498629,0.0040145508462854,0.0137026688934255,77.85265851527964,53.26472752832342,-42.480729294570274,95.74545682289369,303.36781529017856,0.0679038380430199,383615.0
2022-03-29,17325.30078125,17325.30078125,17343.650390625,17235.69921875,17297.19921875,235100.0,0.005998187274997,0.0059802697624021,0.0126958753192734,77.41756270279957,71.74175472099887,-19.636232491456447,91.37798721245532,286.5357142857143,-0.0714849921011058,378880.0
2022-03-30,17498.25,17498.25,17522.5,17387.19921875,17468.150390625,505000.0,0.0099824655821947,0.0099329698927592,0.0127491798810227,75.81038265750068,99.19700709735844,4.130415426306531,95.06659167105192,270.0463169642857,1.148022118247554,383920.0
2022-03-31,17464.75,17464.75,17559.80078125,17435.19921875,17519.19921875,281100.0,-0.0019144771620018,-0.0019163121157625,0.0124029123702041,71.55917648140887,116.90471756775514,26.685275854596256,90.21944171315889,249.52134486607144,-0.4433663366336633,372090.0
2022-04-01,17670.44921875,17670.44921875,17703.69921875,17422.69921875,17436.900390625,291800.0,0.0117779652585923,0.0117091448747648,0.0123707544077028,73.77138612252477,145.85508689564085,50.51923806280518,95.33584883283568,253.62848772321428,0.0380647456421201,364575.0
2022-04-04,18053.400390625,18053.400390625,18114.650390625,17791.400390625,17809.099609375,345500.0,0.0216718413399843,0.0214403456403388,0.0121710892430534,75.37126170712057,197.4236453859121,79.90011952742657,117.52352585848551,265.25362723214283,0.1840301576422207,359045.0
2022-04-05,17957.400390625,17957.400390625,18095.44921875,17921.55078125,18080.599609375,283500.0,-0.005317557796472,-0.0053317463281753,0.010456778669153,79.1886256792503,227.91840038101876,109.503775698145,118.41462468287372,251.04994419642856,-0.1794500723589001,343950.0
2022-04-06,17807.650390625,17807.650390625,17901.0,17779.849609375,17842.75,328800.0,-0.0083391803235717,-0.0083741458125089,0.0109180448696353,70.2535532049186,237.2670728087396,135.05643512026393,102.21063768847569,240.52497209821428,0.1597883597883598,333210.0
2022-04-07,17639.55078125,17639.55078125,17787.5,17623.69921875,17723.30078125,308800.0,-0.0094397411049521,-0.0094845778489411,0.0107691366214302,59.22242979956749,228.4779775491625,153.74074360604365,74.73723394311881,227.28934151785717,-0.0608272506082725,325540.0
2022-04-08,17784.349609375,17784.349609375,17842.75,17600.55078125,17698.150390625,274400.0,0.0082087593907955,0.0081752507766337,0.0104880250662967,67.67208980164868,230.53910028682367,169.10041494219968,61.43868534462399,226.2357700892857,-0.1113989637305699,314940.0
2022-04-11,17674.94921875,17674.94921875,17779.05078125,17650.94921875,17740.900390625,251700.0,-0.006151497975913,-0.0061704963921376,0.0107070101537953,59.996089294443536,220.7996171364248,179.4402553810447,41.35936175538009,212.32868303571428,-0.0827259475218659,310340.0
2022-04-12,17530.30078125,17530.30078125,17595.30078125,17442.349609375,17584.849609375,266000.0,-0.0081838106412522,-0.0082174818512636,0.0106386544303692,57.59980476551525,199.11382629623768,183.3749695640833,15.738856732154376,211.6000279017857,0.0568136670639649,307905.0
2022-04-13,17475.650390625,17475.650390625,17663.650390625,17457.400390625,17599.900390625,245100.0,-0.0031174816283502,-0.003122351097155,0.0101749939326726,56.63955500085632,175.494855573339,181.79894676593443,-6.304091192595422,212.0036272321429,-0.0785714285714286,301080.0
2022-04-18,17173.650390625,17173.650390625,17237.75,17067.849609375,17183.44921875,376100.0,-0.0172811880101475,-0.0174322506303487,0.0103230004082073,50.4832200655384,130.89885451610462,171.6189283159685,-40.72007379986388,225.5358537946429,0.5344757241942064,306885.0
2022-04-19,16958.650390625,16958.650390625,17275.650390625,16824.69921875,17258.94921875,401400.0,-0.0125191788064678,-0.0125982039716312,0.009829061402884,44.231741655950245,77.31624565911261,152.75839178459734,-75.44214612548473,241.232421875,0.0672693432597713,304540.0
2022-04-20,17136.55078125,17136.55078125,17186.900390625,16978.94921875,17045.25,286100.0,0.010490244596548,0.0104356037788649,0.0099101627262765,45.996559957977134,48.64595654000004,131.93590473567787,-83.28994819567782,248.8466796875,-0.2872446437468858,304570.0
2022-04-21,17392.599609375,17392.599609375,17414.69921875,17215.5,17234.599609375,285200.0,0.014941678252146,0.0148311509927678,0.0101420098401866,47.83542975680848,46.0546569775579,114.75965518405388,-68.70499820649599,254.62876674107144,-0.0031457532331352,301915.0
2022-04-22,17171.94921875,17171.94921875,17315.30078125,17149.19921875,17242.75,262700.0,-0.0126864526051679,-0.0127676127989613,0.0105130618875091,44.42835586807698,25.897856564217363,96.9872954600866,-71.08943889586922,263.11439732142856,-0.0788920056100981,300445.0
2022-04-25,16953.94921875,16953.94921875,17054.30078125,16888.69921875,17009.05078125,275700.0,-0.0126951225643019,-0.0127763942010033,0.0108802821681024,36.42940217278719,-7.579954090837418,76.07384554990179,-83.65379964073921,263.27511160714283,0.049486105824134,299715.0
2022-04-26,17200.80078125,17200.80078125,17223.849609375,17064.44921875,17121.30078125,261100.0,0.0145601216162072,0.0144551408404643,0.0113663475107554,32.97387953461342,-14.030764244049353,58.052923591111565,-72.08368783516092,250.82505580357144,-0.0529561117156329,300915.0
2022-04-27,17038.400390625,17038.400390625,17110.69921875,16958.44921875,17073.349609375,265100.0,-0.0094414436101153,-0.0094862965799431,0.0115256584548003,32.122008416784325,-31.87993994962744,40.06635088296376,-71.9462908325912,255.7145647321429,0.0153198008425889,301510.0
2022-04-28,17245.05078125,17245.05078125,17322.5,17071.05078125,17189.5,312900.0,0.0121285088909346,0.0120555478734457,0.0117853956020853,39.292381465717526,-29.0161012651115,26.249860453348717,-55.26596171846022,263.3251953125,0.1803093172387777,305400.0
2022-04-29,17102.55078125,17102.55078125,17377.650390625,17053.25,17329.25,336200.0,-0.0082632403816946,-0.0082975702003302,0.0116640111766074,39.67903132807996,-37.80920655484806,13.43804705170936,-51.24725360655742,273.35728236607144,0.0744646852029402,296960.0
2022-05-02,17069.099609375,17069.099609375,17092.25,16917.25,16924.44921875,278200.0,-0.0019559171203674,-0.001957832424116,0.011664171163649,35.63842887373545,-46.93598701341398,1.3632402386846945,-48.29922725209868,269.29310825892856,-0.1725163593099345,296815.0
2022-05-04,16677.599609375,16677.599609375,17132.849609375,16623.94921875,17096.599609375,310600.0,-0.0229361834519363,-0.0232033101901817,0.0122196405855853,32.01192340669567,-84.78248467168305,-15.865904743388851,-68.9165799282942,296.1145368303572,0.1164629762760602,297755.0
2022-05-05,16682.650390625,16682.650390625,16945.69921875,16651.849609375,16854.75,265800.0,0.0003028482136697,0.0003028023644061,0.0108198142594685,33.90122106743803,-113.06520559002456,-35.305764912716,-77.75944067730856,300.4895368303572,-0.1442369607211847,293770.0
2022-05-06,16411.25,16411.25,16484.19921875,16340.900390625,16415.55078125,300500.0,-0.0162684216398562,-0.016402205362178,0.0111676332866378,31.3224049708855,-155.58571376006512,-59.36175468218583,-96.2239590778793,310.16810825892856,0.1305492851768246,294620.0
2022-05-09,16301.849609375,16301.849609375,16403.69921875,16142.099609375,16227.7001953125,288400.0,-0.0066661826871809,-0.0066885009232451,0.0111430679894695,33.593058508370305,-195.8535423333451,-86.66011221241769,-109.19343012092742,300.26450892857144,-0.0402662229617304,292600.0
2022-05-10,16240.0498046875,16240.0498046875,16404.55078125,16197.2998046875,16248.900390625,283100.0,-0.0037909688880922,-0.0037981728230063,0.0110786377760288,35.648679969621924,-230.1003606227132,-115.3481618944768,-114.7521987282364,282.8573521205357,-0.018377253814147,291315.0
2022-05-11,16167.099609375,16167.099609375,16318.75,15992.599609375,16270.0498046875,284300.0,-0.0044919933245182,-0.0045021126418402,0.0106953706671458,29.791769636457943,-260.12907588150483,-144.30434469188242,-115.8247311896224,289.85023716517856,0.0042387848816671,291810.0
2022-05-12,15808.0,15808.0,16041.9501953125,15735.75,16021.099609375,314900.0,-0.0222117521417858,-0.0224621478725792,0.0113903119115005,18.32960800953724,-309.33753586766034,-177.310982927038,-132.02655294062234,300.79317801339283,0.1076327822722476,294970.0
2022-05-13,15782.150390625,15782.150390625,16083.599609375,15740.849609375,15977.0,369100.0,-0.0016352232651188,-0.0016365617019766,0.0114033481673751,19.87740605434604,-346.4280356261297,-211.13439346685635,-135.29364215927336,307.8895786830357,0.1721181327405525,300125.0
2022-05-16,15842.2998046875,15842.2998046875,15977.9501953125,15739.650390625,15845.099609375,217600.0,0.0038112305721171,0.003803986233609,0.0115731884390016,24.13630454174279,-366.74140228517535,-242.25579523052016,-124.4856070546552,304.67885044642856,-0.4104578704958006,298750.0
2022-05-17,16259.2998046875,16259.2998046875,16284.25,15900.7998046875,15912.599609375,295700.0,0.0263219359020472,0.0259814752129634,0.0131093020133968,29.702050181420987,-345.2120866786136,-262.84705352013884,-82.36503315847472,316.96812220982144,0.3589154411764705,294730.0
2022-05-18,16240.2998046875,16240.2998046875,16399.80078125,16211.2001953125,16318.150390625,290400.0,-0.0011685620062508,-0.0011692453072036,0.012903652249983,31.65962080249693,-325.92601790790286,-275.4628463976917,-50.46317151021117,313.12876674107144,-0.0179235711870138,289180.0
2022-05-19,15809.400390625,15809.400390625,15984.75,15775.2001953125,15917.400390625,313900.0,-0.0265327253341793,-0.0268910708974037,0.0136396617073645,20.09124969686513,-341.47533588560145,-288.66534429527366,-52.8099915903278,326.05733816964283,0.0809228650137741,290570.0
2022-05-20,16266.150390625,16266.150390625,16283.0498046875,16003.849609375,16043.7998046875,252400.0,0.0288910387942893,0.0284815608605715,0.014949435459044,34.59270990888824,-313.3304957155888,-293.5983745793367,-19.73212113625209,336.71798270089283,-0.1959222682382924,288930.0
2022-05-23,16214.7001953125,16214.7001953125,16414.69921875,16185.75,16290.9501953125,293800.0,-0.0031630222318707,-0.0031680351601504,0.0147833376600571,34.36483045168208,-291.8132661974487,-293.2413529029591,1.4280867055103954,339.8357282366072,0.1640253565768621,290485.0
2022-05-24,16125.150390625,16125.150390625,16262.7998046875,16078.599609375,16225.5498046875,249800.0,-0.0055227542667355,-0.0055380610571896,0.0146156945604563,38.63436732273118,-278.7731047985108,-290.34770328206946,11.574598483558702,316.6428571428572,-0.1497617426820966,289190.0
2022-05-25,16025.7998046875,16025.7998046875,16223.349609375,16006.9501953125,16196.349609375,243300.0,-0.0061612191843656,-0.0061802778185587,0.0140744572607895,36.991251492607454,-273.3049555174512,-286.9391537291458,13.634198211694638,311.11070033482144,-0.0260208166533226,288300.0
2022-05-26,16170.150390625,16170.150390625,16204.4501953125,15903.7001953125,16105.0,314300.0,0.0090073873189953,0.0089670627708302,0.0142635604480447,44.97206271572072,-254.39106013109267,-280.4295350095352,26.038474878442518,308.18212890625,0.2918207973695026,290760.0
2022-05-27,16352.4501953125,16352.4501953125,16370.599609375,16221.9501953125,16296.599609375,274100.0,0.0112738471989222,0.0112107710150345,0.0142185885796321,51.02409645698004,-222.13100314242365,-268.7698286361129,46.63882549368924,303.27490234375,-0.1279032771237671,288820.0
2022-05-30,16661.400390625,16661.400390625,16695.5,16506.150390625,16527.900390625,251400.0,0.0188932050929628,0.018716945110386,0.0149242427945296,57.75211445150391,-169.67902264896838,-248.951667438684,79.2726447897156,312.97481863839283,-0.0828164903319956,284580.0
2022-05-31,16584.55078125,16584.55078125,16690.75,16521.900390625,16578.44921875,651600.0,-0.0046124339835348,-0.00462310407988,0.0149431324939133,57.6693676696332,-132.78095523074262,-225.7175249970957,92.9365697663531,301.7390485491072,1.5918854415274462,303250.0
2022-06-01,16522.75,16522.75,16649.19921875,16438.849609375,16594.400390625,249600.0,-0.0037264067061659,-0.0037333670564133,0.0140735417170784,64.74167268227286,-107.28901652437526,-202.0318233025517,94.7428067781764,285.95333426339283,-0.6169429097605893,300200.0
2022-06-02,16628.0,16628.0,16646.400390625,16443.05078125,16481.650390625,236000.0,0.0063700049931154,0.0063498022602603,0.0141540245648899,66.89232675101746,-77.69802162309861,-177.16506296666105,99.46704134356244,275.9961635044643,-0.0544871794871795,298710.0
2022-06-03,16584.30078125,16584.30078125,16793.849609375,16567.900390625,16761.650390625,245500.0,-0.0026280502014673,-0.0026315095876877,0.0136521068737457,64.9163902841619,-57.11472373323341,-153.15499511997555,96.04027138674216,275.11397879464283,0.0402542372881356,295960.0
2022-06-06,16569.55078125,16569.55078125,16610.94921875,16444.55078125,16530.69921875,233600.0,-0.0008893953501298,-0.0008897910968418,0.0135507313357372,57.44024910666987,-41.513966426548,-130.82678938129004,89.31282295474205,255.43171037946428,-0.0484725050916496,293220.0
2022-06-07,16416.349609375,16416.349609375,16487.25,16347.099609375,16469.599609375,233800.0,-0.0092459460064759,-0.0092889550768917,0.0137041866294947,53.96660199233325,-41.039233342376974,-112.86927817350744,71.83004483113046,257.849609375,0.0008561643835616,290755.0
2022-06-08,16356.25,16356.25,16514.30078125,16293.349609375,16474.94921875,243500.0,-0.0036609606157923,-0.0036676783326505,0.0136890940462808,64.79290034616994,-44.9938787297906,-99.29419828476406,54.30031955497347,240.41043526785717,0.0414884516680924,288715.0
2022-06-09,16478.099609375,16478.099609375,16492.80078125,16243.849609375,16263.849609375,205000.0,0.0074497277416889,0.0074221155706157,0.0126466228643451,57.00218225367053,-37.85930010904849,-87.00721864962095,49.14791854057246,224.3605608258929,-0.1581108829568788,283220.0
2022-06-10,16201.7998046875,16201.7998046875,16324.7001953125,16172.599609375,16283.9501953125,189700.0,-0.0167676984141,-0.0169098677448552,0.0133199782731656,49.628936753519625,-53.87909557945022,-80.38159403558682,26.502498456136596,229.82847377232144,-0.0746341463414633,274250.0
2022-06-13,15774.400390625,15774.400390625,15886.150390625,15684.0,15877.5498046875,225500.0,-0.0263797491152091,-0.0267339375202159,0.0146739237333449,41.55287589993876,-99.91075075264598,-84.28742537899865,-15.623325373647331,253.65701729910717,0.1887190300474432,274645.0
2022-06-14,15732.099609375,15732.099609375,15858.0,15659.4501953125,15674.25,225400.0,-0.0026816094559853,-0.0026852114114221,0.013292087485188,42.72695482934223,-138.21127509628786,-95.0721953224565,-43.13907977383137,252.3820452008929,-0.0004434589800443,271130.0
2022-06-15,15692.150390625,15692.150390625,15783.650390625,15678.900390625,15729.25,183000.0,-0.002539344381356,-0.0025425739848417,0.0132934819023158,37.51762168911158,-169.8305834128587,-110.02387294053692,-59.80671047232176,238.3820452008929,-0.1881100266193434,265760.0
2022-06-16,15360.599609375,15360.599609375,15863.150390625,15335.099609375,15832.25,264700.0,-0.0211284478542902,-0.021354848179315,0.0128066884189548,25.9720319756232,-219.11664987555375,-131.84242832754032,-87.27422154801346,261.7821568080357,0.446448087431694,263300.0
2022-06-17,15293.5,15293.5,15400.400390625,15183.400390625,15272.650390625,342600.0,-0.0043682936266399,-0.004377862497838,0.0106493311521968,12.4636220877572,-260.5867089645526,-157.59128445494278,-102.99542450960982,252.77859933035717,0.2942954287873063,267810.0
2022-06-20,15350.150390625,15350.150390625,15382.5,15191.099609375,15334.5,260000.0,0.0037042135956451,0.0036973698916184,0.0107548011465917,15.74726336018938,-285.5887274150282,-183.19077304695983,-102.39795436806833,254.3893694196429,-0.2410974897840047,266120.0
2022-06-21,15638.7998046875,15638.7998046875,15707.25,15419.849609375,15455.9501953125,262800.0,0.018804337854487,0.0186297219218027,0.0117464176580971,28.214402444548316,-278.8964669320376,-202.33191182397545,-76.56455510806217,264.8715122767857,0.0107692307692308,266770.0
2022-06-22,15413.2998046875,15413.2998046875,15565.400390625,15385.9501953125,15545.650390625,220900.0,-0.0144192650853174,-0.0145242329496379,0.012061133415966,21.738000295377347,-288.4635395800433,-219.558237375189,-68.90530220485428,268.4072265625,-0.1594368340943683,265650.0
2022-06-23,15556.650390625,15556.650390625,15628.4501953125,15367.5,15451.5498046875,259200.0,0.0093004475196092,0.0092574646586046,0.012075222871937,27.149618390892456,-281.23640115733906,-231.89387013161905,-49.34253102572004,270.9072963169643,0.1733816206428249,262895.0
2022-06-24,15699.25,15699.25,15749.25,15619.4501953125,15657.400390625,219600.0,0.0091664725885294,0.0091247154617346,0.0119632360634894,31.68944285188303,-260.99367257223093,-237.71383061974143,-23.279841952489505,272.77880859375,-0.1527777777777778,260170.0
2022-06-27,15832.0498046875,15832.0498046875,15927.4501953125,15815.5,15926.2001953125,210900.0,0.008458990377725,0.0084234136068693,0.0112093729046035,37.60026858489335,-231.5659814541577,-236.4842607866247,4.918279332466966,273.189453125,-0.0396174863387978,258145.0
2022-06-28,15850.2001953125,15850.2001953125,15892.099609375,15710.150390625,15757.4501953125,251900.0,0.0011464333961117,0.0011457767431705,0.0112259278697623,39.06618125838453,-204.42327512713015,-230.0720636547258,25.648788527595627,270.4035993303572,0.1944049312470366,238160.0
2022-06-29,15799.099609375,15799.099609375,15861.599609375,15687.7998046875,15701.7001953125,444900.0,-0.0032239710103227,-0.0032291792019122,0.0112228980839946,34.8667227919392,-184.9044120667568,-221.03853333713204,36.13412127037526,265.03564453125,0.7661770543866613,247925.0
2022-06-30,15780.25,15780.25,15890.0,15728.849609375,15774.5,306000.0,-0.0011930812414028,-0.0011937935294284,0.0110457854484813,39.38669746898747,-169.00835529362303,-210.63249772843025,41.6241424348072,254.72495814732144,-0.3122049898853675,251425.0
2022-07-01,15752.0498046875,15752.0498046875,15793.9501953125,15511.0498046875,15703.7001953125,364100.0,-0.0017870563085186,-0.0017886549985601,0.0110470924499819,49.295712236272905,-156.87774684622673,-199.8815475519895,43.00380070576279,237.94642857142856,0.1898692810457516,257355.0
2022-07-04,15835.349609375,15835.349609375,15852.349609375,15661.7998046875,15710.5,304300.0,0.0052881882498054,0.0052742548822503,0.0111804281850457,53.17155582859776,-138.9409296334943,-187.6934239682905,48.75249433479618,237.375,-0.1642405932436144,260890.0
2022-07-05,15810.849609375,15810.849609375,16025.75,15785.4501953125,15909.150390625,254200.0,-0.0015471713984448,-0.0015483695040555,0.0110570619701991,53.68105071120706,-125.25891125162708,-175.20652142495783,49.94761017333076,247.05712890625,-0.1646401577390732,261910.0
